-0.01552759,  0.08497653, -0.03418473, -0.21243921, -0.47260679,       -0.27258845, -0.7554734 , -0.45597273, -0.2075012 , -0.32395112,       -0.02991194,  0.41663687,  0.24374529,  0.13530136, -0.32309052,       -0.55446679, -0.11253058,  0.2189747 ,  0.48082815, -0.45785484,       -0.21319673, -0.12665449, -0.57618134, -0.42867764,  0.96335491,        0.3102592 ,  1.00977792, -0.01196143,  0.25654088,  0.34867916,        0.27346672,  0.02368264,  0.29148546,  0.10772296,  0.18140688,        0.07908909,  0.66269382,  0.06675956,  0.04615323, -0.14883956,        0.19405919,  0.88379131, -0.06602743,  0.46750613,  0.38418466,        0.91989441, -0.0611879 ,  0.1087771 ,  0.13039163,  0.29795755,        0.11114618, -0.45532943, -0.6358211 ,  0.02020001

-0.0761005 , -0.17433338,  0.109313  , -0.02411744,  0.3073396 ,        0.24906594,  0.63393244,  0.43534654,  0.23044983,  0.21709686,       -0.18383535, -0.41413428, -0.40845911, -0.198998  ,  0.38850078,        0.68135488,  0.44701079, -0.3560183 , -0.23559031,  0.17549667,        0.27142298,  0.07095534,  0.53799377,  0.47548011, -1.13557528,       -0.37249083, -1.2094067 , -0.07212999, -0.38757552, -0.12301674,       -0.01281432, -0.06362253, -0.54074832, -0.08924955, -0.37495536,       -0.04010512, -0.53654931,  0.08066829, -0.00643383,  0.17572377,       -0.40022676, -0.75314057, -0.05496431, -0.66435357, -0.48355498,       -0.96130858, -0.0202689 , -0.26202929, -0.06556701, -0.29741339,       -0.07574867,  0.28570592,  0.65122381, -0.02429889
